StudentID,TotalLogins,ForumPosts,AssignmentViews,QuizAttempts,ResourceAccessCount,NAssessments
4710,42,11,12,5,18,16
4711,46,5,17,5,27,16
4712,41,10,20,3,20,16
4713,33,6,21,6,16,16
4714,36,6,19,10,26,16
4715,36,7,18,2,25,16
4716,30,7,13,2,24,16
4717,39,4,14,4,26,16
4718,48,6,21,3,20,16
4719,35,10,16,6,30,16
4720,52,6,19,4,28,16
4721,47,6,16,4,31,16
4722,27,3,19,8,26,16
4723,37,8,13,3,25,16
4724,40,6,21,5,16,16
4725,36,7,25,10,24,16
4726,44,9,15,4,20,16
4727,45,10,23,5,26,16
4728,48,6,27,7,23,16
4729,37,3,16,5,20,16
4730,30,9,17,4,22,16
4731,37,6,18,6,28,16
4732,39,11,29,5,21,16
4733,34,8,17,6,23,16
4734,44,13,22,11,29,16
4735,39,5,25,4,14,16
4736,38,10,20,9,23,16
4737,44,7,10,6,40,16
4738,33,11,19,2,37,16
4739,40,6,23,2,22,16
4740,42,9,21,5,26,16
4741,51,11,17,7,25,16
4742,46,10,29,2,19,16
4743,31,3,11,4,32,16
4744,43,4,20,6,27,16
4745,40,8,14,2,26,16
4746,41,7,15,7,25,16
4747,26,10,21,5,21,16
4748,38,9,20,2,29,16
4749,37,9,20,1,32,16
4750,37,13,16,6,24,16
4751,46,8,25,6,24,16
4752,52,8,14,6,23,16
4753,49,9,13,5,28,16
4754,40,6,18,2,21,16
4755,40,6,24,9,31,16
4756,38,9,25,11,32,16
4757,44,9,21,13,28,16
4758,42,11,25,4,9,16
4759,44,7,18,10,22,16
4760,43,6,12,5,25,16
4761,42,13,16,5,30,16
4762,52,6,16,8,26,16
4763,39,7,17,8,23,16
4764,40,6,14,5,25,16
4765,31,4,20,6,28,16
4766,39,4,16,12,32,16
4767,43,9,26,13,26,16
4768,49,10,12,8,25,16
4769,27,12,19,5,21,16
4770,44,9,20,8,27,16
4771,41,4,19,6,31,16
4772,44,7,16,3,19,16
4773,39,9,18,7,24,16
4774,41,8,18,5,18,16
4775,48,8,19,11,19,16
4776,20,8,19,4,29,16
4777,46,8,21,5,26,16
4778,29,4,13,8,23,16
4779,33,9,20,8,27,16
4780,43,13,16,6,30,16
4781,31,10,15,6,26,16
4782,41,7,14,7,22,16
4783,37,11,18,6,22,16
4784,37,3,20,8,23,16
4785,35,3,18,7,18,16
4786,42,7,16,3,23,16
4787,48,9,22,4,23,16
4788,36,8,24,6,28,16
4789,45,6,16,3,24,16
4790,32,6,17,10,26,16
4791,46,5,20,5,24,16
4792,39,8,11,7,36,16
4793,34,8,23,12,29,16
4794,41,9,9,5,26,16
4795,38,7,20,6,29,16
4796,35,13,19,5,24,16
4797,35,1,12,9,32,16
4798,39,7,27,10,31,16
4799,39,11,11,4,29,16
4800,28,8,13,9,26,16
4801,33,8,26,6,25,16
4802,36,5,11,8,27,16
4803,38,11,26,6,21,16
4804,37,4,13,3,22,16
4805,40,7,19,9,33,16
4806,40,12,13,6,33,16
4807,34,5,17,3,33,16
4808,47,8,19,5,32,16
4809,37,9,13,9,25,16
4810,55,5,15,3,23,16
4811,39,12,15,6,20,16
4812,34,7,10,6,13,16
4813,40,16,21,4,24,16
4814,46,11,24,7,17,16
4815,46,9,16,8,34,16
4816,40,14,26,5,15,16
4817,49,11,22,10,21,16
4818,37,7,12,9,24,16
4819,43,3,11,7,22,16
4820,41,10,18,8,35,16
4821,44,2,15,12,32,16
4822,38,5,22,6,21,16
4823,44,7,23,4,27,16
4824,48,4,13,7,27,16
4825,39,10,21,12,20,16
4826,45,12,22,6,29,16
4827,39,7,21,7,26,16
4828,43,4,18,6,34,16
4829,59,11,21,4,23,16
4830,41,11,19,8,33,16
4831,46,10,17,7,28,16
4832,38,14,20,11,34,16
4833,36,12,19,6,23,16
4834,27,7,22,4,29,16
4835,53,6,20,9,29,16
4836,48,7,25,7,28,16
4837,39,5,26,4,23,16
4838,43,10,25,5,34,16
4839,26,11,22,3,26,16
4840,32,5,21,5,31,16
4841,47,9,23,3,22,16
4842,34,10,20,5,30,16
4843,32,9,17,6,19,16
4844,50,12,23,6,36,16
4845,40,12,16,7,21,16
4846,33,9,20,1,12,16
4847,50,7,16,7,19,16
4848,38,7,15,8,18,16
4849,45,3,17,4,23,16
4850,42,9,19,6,19,16
4851,36,11,13,6,23,16
4852,51,11,19,8,26,16
4853,38,6,19,3,25,16
4854,41,7,19,8,19,16
4855,35,7,18,4,24,16
4856,39,7,21,3,27,16
4857,40,9,25,3,25,16
4858,49,11,17,5,20,16
4859,49,6,14,9,23,16
4860,37,12,27,7,27,16
4861,40,10,20,6,14,16
4862,36,8,15,1,15,16
4863,34,10,22,6,19,16
4864,43,7,16,3,18,16
4865,38,7,22,8,32,16
4866,41,10,12,8,25,16
4867,34,8,22,5,37,16
4868,41,10,9,5,33,16
4869,37,13,16,4,37,16
4870,37,11,16,7,22,16
4871,42,8,17,6,20,16
4872,40,18,15,4,26,16
4873,41,7,21,4,26,16
4874,37,7,21,6,26,16
4875,32,11,18,8,31,16
4876,43,4,26,2,20,16
4877,41,9,19,8,23,16
4878,48,9,19,5,17,16
4879,34,7,19,7,31,16
4880,35,10,19,7,30,16
4881,41,10,14,8,30,16
4882,38,5,23,5,26,16
4883,41,5,22,8,24,16
4884,39,12,14,7,26,16
4885,26,12,13,7,28,16
4886,47,5,24,3,24,16
4887,42,5,22,8,24,16
4888,47,8,20,5,19,16
4889,45,9,13,5,19,16
4890,43,10,15,11,25,16
4891,41,7,18,7,28,16
4892,30,7,15,9,34,16
4893,36,8,16,9,28,16
4894,34,12,20,9,28,16
4895,48,4,16,7,21,16
4896,37,8,16,2,25,16
4897,49,5,18,7,16,16
4898,31,6,24,7,30,16
4899,38,10,18,4,31,16
4900,42,11,14,4,22,16
4901,36,7,22,3,27,16
4902,54,13,17,12,21,16
4903,42,7,14,8,21,16
4904,46,6,16,10,15,16
4905,31,5,16,4,37,16
4906,39,9,27,4,33,16
4907,41,15,15,7,17,16
4908,34,9,30,2,37,16
4909,35,11,23,8,22,16
4910,34,8,21,4,16,16
4911,35,11,32,5,33,16
4912,46,8,23,8,23,16
4913,55,8,17,8,31,16
4914,46,11,20,7,24,16
4915,35,10,16,11,25,16
4916,40,8,18,6,32,16
4917,36,7,15,8,19,16
4918,39,13,13,6,30,16
4919,46,9,21,2,23,16
4920,42,2,16,8,19,16
4921,44,8,17,5,28,16
4922,42,7,17,5,30,16
4923,50,9,19,5,20,16
4924,39,8,15,5,26,16
4925,37,10,22,5,36,16
4926,47,7,23,5,14,16
4927,42,6,14,3,24,16
4928,37,6,11,6,18,16
4929,46,9,15,4,25,16
4930,39,7,22,5,26,16
4931,35,9,20,6,16,16
4932,39,12,14,5,28,16
4933,48,5,17,4,27,16
4934,44,8,16,9,27,16
4935,36,11,20,6,29,16
4936,46,9,16,6,23,16
4937,53,9,15,11,24,16
4938,48,7,12,7,15,16
4939,43,4,20,8,28,16
4940,35,4,9,5,23,16
4941,33,8,20,9,31,16
4942,42,7,20,9,22,16
4943,31,12,21,6,25,16
4944,41,12,24,5,33,16
4945,35,10,21,4,26,16
4946,34,8,17,5,28,16
4947,51,5,20,7,22,16
4948,40,7,13,6,27,16
4949,38,9,22,6,27,16
4950,46,5,30,6,38,16
4951,37,6,25,6,16,16
4952,40,8,23,5,17,16
4953,34,8,9,3,27,16
4954,44,16,19,4,27,16
4955,41,9,14,6,31,16
4956,39,7,15,6,14,16
4957,38,9,14,4,26,16
4958,36,9,21,5,20,16
4959,23,11,25,8,26,16
4960,36,8,21,9,24,16
4961,40,7,14,6,34,16
4962,43,5,18,7,23,16
4963,42,8,19,6,27,16
4964,38,6,19,11,27,16
4965,50,7,19,4,29,16
4966,46,6,21,8,29,16
4967,43,8,11,4,18,16
4968,41,10,18,9,26,16
4969,40,6,13,8,23,16
4970,38,5,19,4,15,16
4971,39,12,20,6,41,16
4972,37,11,18,5,22,16
4973,30,6,26,4,24,16
4974,31,12,17,11,19,16
4975,40,11,17,7,21,16
4976,54,7,15,3,23,16
4977,39,7,14,5,21,16
4978,50,13,15,4,19,16
4979,38,10,14,4,24,16
4980,36,10,17,3,39,16
4981,43,10,13,6,30,16
4982,41,8,25,4,33,16
4983,37,6,16,5,28,16
4984,39,10,17,3,23,16
4985,34,11,15,4,33,16
4986,39,7,15,7,30,16
4987,38,8,23,1,18,16
4988,49,9,16,10,28,16
4989,31,9,24,5,18,16
4990,42,6,14,6,21,16
4991,38,17,19,7,23,16
4992,36,6,19,4,25,16
4993,40,9,27,5,23,16
4994,44,8,17,9,18,16
4995,36,12,10,5,28,16
4996,45,7,13,5,18,16
4997,44,12,20,7,29,16
4998,29,4,23,2,19,16
4999,37,4,22,7,31,16
5000,39,9,21,4,26,16
